	EffectiveMass	Error
0	0.0	
1	1.612820483740733	0.005956715729710489
2	1.2204456426031798	0.006491309825029524
3	1.1747361444622795	0.006706487439820906
4	1.1455861607759044	0.006979793082654962
5	1.1390457254923614	0.006607131323661503
6	1.1247443781524995	0.006905696204686703
7	1.1154739892789851	0.007435293898911847
8	1.1184338916505712	0.007378298078865727
9	1.1061744086236223	0.007909075865342556
10	1.1060927808107583	0.008576807197668158
11	1.1077594918452474	0.009698409346409424
12	1.0864494436338807	0.009467242634189002
13	1.1236986915235243	0.011032990008036021
14	1.1030695451263748	0.013157656197667882
15	1.088633389969973	0.014930538393032539
16	1.1385035177363074	0.01641271421918567
17	1.0842188558582926	0.019201725458331455
18	1.097031614780209	0.02262291420740028
19	1.0654935754761856	0.02528144536330192
20	1.1265208709206367	0.02883629034340233
21	1.1086679314452705	0.03470944006065012
22	1.1305469668257513	0.044005777550698615
23	1.0966145546998918	0.05205272945448176
24	1.126793335021556	0.05984204400005089
25	1.1730253286177938	0.07702963454202524
26	1.1388837583811646	0.09440010412809667
27	1.0877005558999966	0.12622072147049612
28	1.3947240335550823	0.17458555407830892
29	0.9972148857482481	0.24357959601083648
30	1.3446998942195987	0.3153903855488178
