	EffectiveMass
0	1.195693359375004
1	1.1959582519531293
2	1.1959313964843792
3	1.195639648437504
4	1.1957971191406294
5	1.1960351562500042
6	1.195739746093754
7	1.1957653808593791
8	1.1957696533203168
9	1.1956243896484415
10	1.1956646728515667
11	1.195742187500004
12	1.1959417724609418
13	1.1955255126953168
14	1.1957891845703168
15	1.195758056640629
16	1.1958154296875043
17	1.1957171630859413
18	1.1959136962890669
19	1.1959124755859416
20	1.195697021484379
21	1.1958349609375043
22	1.1956072998046916
23	1.1959619140625044
24	1.195824584960942
25	1.1957708740234416
26	1.1956298828125043
27	1.1956890869140668
28	1.1955883789062542
29	1.1959368896484417
30	1.195847778320317
31	1.1955987548828166
32	1.1957281494140668
33	1.1958471679687546
34	1.1958630371093795
35	1.1957104492187542
36	1.1960107421875041
37	1.1958398437500044
38	1.1958972167968793
39	1.1956274414062542
40	1.1958953857421917
41	1.1957562255859413
42	1.1959356689453169
43	1.1956884765625042
44	1.1957739257812543
45	1.1956060791015668
46	1.1958978271484417
47	1.1958679199218794
48	1.1957061767578168
49	1.1957873535156291
50	1.1957873535156291
51	1.1956738281250041
52	1.1958905029296918
53	1.1957263183593791
54	1.1959411621093794
55	1.195798950195317
56	1.1955975341796916
57	1.195520019531254
58	1.1957720947265669
59	1.195840454101567
60	1.1955889892578169
61	1.1958105468750044
62	1.195784912109379
63	1.195722656250004
64	1.1957598876953166
65	1.195656738281254
66	1.1956622314453167
67	1.1956280517578168
68	1.1956488037109416
69	1.1958721923828168
70	1.1959588623046917
71	1.1956500244140669
72	1.1958789062500044
73	1.1958697509765668
74	1.1959332275390668
75	1.1956060791015668
76	1.1957653808593791
77	1.1956890869140668
78	1.1958374023437544
79	1.195753173828129
80	1.1959088134765667
81	1.1955706787109417
82	1.1957806396484418
83	1.1956866455078168
84	1.195774536132817
85	1.1958319091796918
86	1.1960052490234419
87	1.1958630371093795
88	1.195798950195317
89	1.1957800292968792
90	1.1956848144531291
91	1.1957690429687542
92	1.1958532714843793
93	1.1957244873046915
94	1.1960736083984416
95	1.1957812500000042
96	1.1959216308593794
97	1.1957299804687542
98	1.195678710937504
99	1.1957586669921914
100	1.1961993408203166
101	1.1956274414062542
102	1.1958593750000044
103	1.1959088134765667
104	1.1958593750000044
105	1.1956848144531291
106	1.1955883789062542
107	1.1957702636718792
108	1.1959704589843791
109	1.1958972167968793
110	1.195662841796879
111	1.1957171630859413
112	1.1960113525390668
113	1.1957061767578168
114	1.1956750488281291
115	1.1957110595703166
116	1.195805053710942
117	1.195835571289067
118	1.195539550781254
119	1.1958264160156296
120	1.1957897949218792
121	1.1959002685546918
122	1.195866088867192
123	1.1956134033203167
124	1.1957318115234417
125	1.195743408203129
126	1.1959088134765667
127	1.1958123779296919
128	1.1956475830078168
129	1.1959112548828168
130	1.1958697509765668
131	1.1957415771484414
132	1.195723876953129
133	1.1958227539062545
134	1.1955657958984416
135	1.195677490234379
136	1.195760498046879
137	1.1958874511718793
138	1.1956555175781292
139	1.1957342529296915
140	1.1959881591796917
141	1.1958337402343793
142	1.1958679199218794
143	1.1956805419921914
144	1.1958374023437544
145	1.195731201171879
146	1.1958020019531295
147	1.1958172607421917
148	1.1957330322265665
149	1.1958654785156295
150	1.195761718750004
151	1.1957702636718792
152	1.1960327148437542
153	1.1958056640625045
154	1.1957751464843793
155	1.1958081054687546
156	1.1957537841796915
157	1.1955957031250042
158	1.1958496093750044
159	1.1957269287109416
160	1.195774536132817
161	1.1958306884765668
162	1.195695800781254
163	1.1957635498046915
164	1.195677490234379
165	1.195759277343754
166	1.1957354736328165
167	1.1955792236328167
168	1.1957379150390666
169	1.195751953125004
170	1.1958166503906293
171	1.1957714843750042
172	1.1957366943359413
173	1.195753173828129
174	1.195846557617192
175	1.1956903076171916
176	1.1958007812500044
177	1.195717773437504
178	1.1958441162109419
179	1.1958483886718794
180	1.1956066894531292
181	1.1957208251953166
182	1.1956488037109416
183	1.195733642578129
184	1.195867309570317
185	1.1957635498046915
186	1.1958483886718794
187	1.1957678222656292
188	1.1957366943359413
189	1.1958343505859417
190	1.1957220458984414
191	1.1957342529296915
192	1.1956781005859414
193	1.1957269287109416
194	1.1959350585937543
195	1.1958258056640672
196	1.1957879638671916
197	1.1957055664062541
198	1.1957281494140668
199	1.195848999023442
200	1.195794067382817
201	1.1958062744140672
202	1.1959906005859415
203	1.1958337402343793
204	1.1956494140625042
205	1.1956768798828166
206	1.1957763671875044
