	EffectiveMass
0	1.1676275634765663
1	1.1678485107421914
2	1.1678192138671912
3	1.1675250244140667
4	1.1676641845703164
5	1.167863769531254
6	1.1676251220703164
7	1.1676904296875037
8	1.1676666259765662
9	1.167547607421879
10	1.1675946044921912
11	1.1676556396484412
12	1.1677905273437537
13	1.167432861328129
14	1.1676556396484412
15	1.1676397705078165
16	1.1676800537109413
17	1.1676434326171914
18	1.1677569580078164
19	1.1677777099609412
20	1.1676330566406288
21	1.1677441406250038
22	1.167508544921879
23	1.167845458984379
24	1.1676867675781288
25	1.1676318359375037
26	1.1675299072265664
27	1.167537841796879
28	1.167608642578129
29	1.1678314208984415
30	1.1677087402343787
31	1.1675689697265663
32	1.1676489257812537
33	1.1676995849609413
34	1.1677441406250038
35	1.1676098632812537
36	1.167827148437504
37	1.1677374267578164
38	1.167761230468754
39	1.167528076171879
40	1.1678265380859414
41	1.167683105468754
42	1.1678192138671912
43	1.1676654052734414
44	1.1676892089843787
45	1.1675549316406288
46	1.167772827148441
47	1.1677429199218787
48	1.1676123046875038
49	1.1676708984375037
50	1.167679443359379
51	1.1676165771484412
52	1.1677764892578164
53	1.1676110839843787
54	1.1678149414062537
55	1.1676782226562539
56	1.167565917968754
57	1.1675714111328164
58	1.1676409912109413
59	1.1677349853515664
60	1.167481689453129
61	1.1677191162109413
62	1.1676916503906287
63	1.1676104736328163
64	1.1676556396484412
65	1.1675506591796914
66	1.167597656250004
67	1.1675482177734415
68	1.1675848388671914
69	1.1677722167968787
70	1.1677911376953163
71	1.1675701904296913
72	1.1676922607421911
73	1.1677777099609412
74	1.1677935791015663
75	1.1675445556640667
76	1.167628173828129
77	1.1675964355468789
78	1.167679443359379
79	1.1676275634765663
80	1.1677673339843786
81	1.1674450683593791
82	1.1676745605468788
83	1.1675823974609414
84	1.1676684570312537
85	1.1677258300781288
86	1.1678564453125042
87	1.1677746582031288
88	1.1676757812500038
89	1.1677343750000038
90	1.167602539062504
91	1.167681884765629
92	1.1677453613281288
93	1.1676550292968788
94	1.167889404296879
95	1.167700195312504
96	1.1677838134765661
97	1.1676477050781289
98	1.1675970458984413
99	1.1676629638671914
100	1.168093261718754
101	1.1675433349609414
102	1.1677429199218787
103	1.1677203369140665
104	1.1677569580078164
105	1.1676727294921911
106	1.1675030517578167
107	1.167679443359379
108	1.1678070068359414
109	1.167767944335941
110	1.1676251220703164
111	1.167623291015629
112	1.1678485107421914
113	1.1676159667968788
114	1.1675952148437538
115	1.1676263427734415
116	1.1676770019531288
117	1.167722167968754
