	EffectiveMass	Error
0	0.0	
1	1.7869914773699405	0.006633835497317579
2	1.3796627642098205	0.007484365873553644
3	1.3125241019915956	0.008220611417656846
4	1.2727460791422507	0.008978204318233918
5	1.2573537607844614	0.009216515402782515
6	1.232234865790744	0.010093370830276654
7	1.2113540318168299	0.011635133674930484
8	1.2224936410449478	0.012610319201200126
9	1.1937282029867124	0.014671315699330053
10	1.198424534804625	0.0167973073574626
11	1.1815498459419784	0.020244169614847252
12	1.1530561960237438	0.022799529934655772
13	1.2355537838801391	0.0268465181724749
14	1.1850764397382578	0.03535507005770472
15	1.1332687697822883	0.04213130445103725
16	1.2497629214662267	0.050346573586407116
17	1.0808704186394231	0.06211689188367161
18	1.1205449515675563	0.07736201427580469
19	1.0194208940806015	0.09052136050613838
20	1.4769480928611003	0.12121660022726152
21	1.1224049415986763	0.1673567832259575
22	1.3695451093699056	0.23930707307594123
23	0.8476139207631269	0.3357043236070617
24	1.618710436900404	0.4620656854887013
25	3.882934351127368	
26	0.0	
27	0.4678620645578935	
28	1.5831138173999588	2.378045957125698
29	3.112616075020137	
30	0.0	
